PA,F1,F2,F3,F4,F5,F6,F7,F8,F9,F0,LABEL
20855,0.327793,0.50173,0.050694,-1.018301,0.261718,-0.432558,0.824183,0.544019,-0.060642,-0.693049,G
20856,-0.486901,-0.259834,-3.210528,0.221798,0.351096,-0.307984,0.295677,0.906,1.093072,-0.328417,E
20857,0.130292,-0.314793,0.417003,1.051058,0.082961,0.231839,0.371178,0.362329,-0.43482,0.114536,A
20858,0.117948,0.556689,-0.009765,-0.57261,0.261718,-0.557133,-0.006326,-0.503695,-0.029461,-0.383003,F
20859,0.15498,-0.251983,0.125378,-0.576698,-0.900198,0.231839,0.371178,0.369416,0.594169,0.11849,A
20860,-0.017834,0.23479,-0.180472,0.621032,0.261718,1.26996,0.975185,-0.129482,-0.559546,0.68648,F
20861,-0.079554,-0.173471,0.367214,0.324501,0.261718,1.394535,0.408929,-0.701052,-0.341275,1.132423,F
20862,0.229043,0.572391,0.050694,-0.980138,-0.274551,-2.633375,-2.913108,1.636466,-1.557353,-3.391771,A
20863,-3.498799,-0.754459,0.477462,1.600496,-4.922215,1.26996,0.333428,0.142101,-1.276719,1.073088,X
20864,0.019197,-0.283388,0.214288,0.857677,0.261718,0.439463,0.597681,-0.277195,0.62535,0.179694,A
20865,0.142636,-0.330495,0.299642,0.418282,0.17234,0.647088,0.220177,-0.119367,-0.029461,0.611907,A
20866,-0.16596,-0.173471,-2.908234,-1.670024,0.351096,-0.266459,-0.195078,1.023288,0.001721,-0.023724,F
20867,0.080916,-0.071406,0.160942,1.225521,0.17234,0.06574,0.484429,0.989234,1.124254,-0.07931,A
20868,0.364825,-0.000745,-0.052442,1.293223,0.976743,1.477585,-1.176589,-0.38165,0.469443,2.400057,I
20869,0.266074,0.415367,0.089814,-0.68501,0.261718,-0.557133,0.52218,-0.508199,0.531806,-0.653074,G
20870,-3.498799,0.870736,-3.210528,-0.06954,-4.922215,0.14879,-1.403091,0.255448,-1.463808,1.22051,Y
20871,-0.375806,-0.291239,-3.210528,-0.835274,0.082961,-0.141884,0.182426,0.3952,0.126447,-0.10412,D
20872,0.080916,-0.118513,0.445454,-0.188027,0.261718,0.771662,-0.232828,0.533069,-0.123005,0.988003,A
20873,3.722352,0.336855,0.175168,-2.701227,0.261718,0.688613,0.408929,2.096048,-0.216549,0.517974,F
20874,-3.054421,-0.354049,0.264078,-1.957305,-1.078955,-1.193847,1.10102,-0.567979,-2.783824,-1.432414,A
20875,-0.202992,0.36826,0.388552,0.915832,0.17234,-0.474083,0.031425,0.946831,0.219991,-0.328863,D
20876,0.204355,-0.134216,0.043581,-0.654873,0.261718,-0.224934,0.408929,-2.599316,-2.025075,-0.312359,E
20877,0.229043,0.242641,0.089814,0.12023,0.261718,-0.972381,1.201687,-1.849939,-2.118619,-1.315298,A
20878,0.809204,-0.291239,0.036468,-0.399281,0.976743,-0.598658,-1.101088,-0.059625,1.46725,0.228976,I
20879,-0.32643,-0.157769,0.424116,1.924954,0.17234,1.851308,0.408929,0.525206,1.747883,1.58196,X
20880,-0.215336,-0.110662,0.68729,2.04189,0.708609,0.688613,-1.28984,1.240217,0.968347,1.742992,Y
20881,0.25373,-0.338346,-3.210528,-1.790689,0.351096,-0.640182,0.333428,0.815563,-0.216549,-0.631893,A
20882,0.142636,-0.291239,-3.210528,-2.167812,0.351096,-0.141884,-3.026359,-1.025154,-1.682078,-2.197674,F
20883,-3.498799,0.745117,0.150273,0.685183,-4.922215,-0.764757,0.106925,0.549222,-2.430434,-0.637089,A
20884,0.09326,-0.267686,0.168055,-0.383884,0.261718,-0.972381,0.333428,0.285503,0.032902,-0.934164,A
20885,0.167323,0.313302,0.168055,-0.383198,0.261718,-0.10036,0.55993,0.573627,-0.185368,-0.271927,A
20886,0.204355,-0.448263,0.349432,0.689659,0.261718,-0.01731,-0.006326,0.777392,0.001721,0.095863,A
20887,-0.079554,0.313302,0.139604,0.295528,0.261718,1.519109,0.106925,-0.908428,-0.466001,1.439649,A
20888,0.438888,0.289748,0.14316,-0.282494,0.261718,-1.013906,-0.081827,0.224033,0.375899,-0.762269,A
20889,0.290762,-0.267686,0.324537,-0.396177,-1.078955,-0.515608,0.220177,0.591334,0.500624,-0.467208,A
20890,0.290762,-0.181323,0.441898,-1.339925,0.261718,-0.889332,-0.195078,-1.836931,-1.183175,-0.60014,F
20891,0.068573,0.289748,0.107596,1.267115,0.261718,0.231839,0.144676,1.12122,0.126447,0.247855,A
20892,-0.042522,0.407516,-3.210528,-0.636404,0.261718,0.730137,0.295677,-0.09434,-0.091823,0.613679,A
20893,-0.289399,-0.424709,0.107596,0.666147,0.17234,-0.474083,0.031425,0.849811,0.219991,-0.328803,E
20894,-3.498799,0.329004,0.139604,0.982191,-4.922215,-0.058835,0.55993,0.737455,-2.9917,-0.224574,A
20895,-0.314087,-0.063555,0.42056,0.003921,0.17234,-1.096956,0.106925,0.437623,0.40708,-0.9325,D
20896,-3.498799,-0.566031,0.139604,-5.440122,0.976743,-1.678304,-0.799085,0.019589,1.591976,-1.027157,I
20897,0.068573,0.533135,0.488131,0.255665,-0.632064,0.14879,0.673182,0.155556,0.001721,-0.115234,A
20898,-0.264711,-0.275537,0.107596,0.827362,0.261718,1.35301,0.710932,-0.101369,0.001721,0.899844,A
20899,0.192011,0.509582,0.079145,1.072093,0.261718,0.190314,-0.044076,1.230354,0.62535,0.326381,A
20900,-3.461768,-0.204876,-3.210528,-3.441837,-3.045274,-1.968978,0.748682,3.788158,-3.864781,-1.983382,F
20901,0.006853,0.407516,0.274747,-0.083803,0.261718,-0.349509,0.371178,-0.619585,0.18881,-0.399494,H
20902,0.229043,0.124874,0.182281,0.686496,0.261718,-0.474083,0.333428,-0.29362,-0.964905,-0.488015,A
20903,-0.881904,-1.947839,0.217845,2.046336,0.17234,1.975883,0.635431,-0.050636,1.404887,1.555233,X
20904,0.130292,-0.275537,0.274747,-0.574878,0.261718,1.768258,0.748682,-0.739203,-0.87136,1.254892,A
20905,0.710453,-0.283388,0.128935,0.601905,0.976743,-0.889332,-1.063338,-2.706702,-2.243345,-0.105747,I
20906,-3.486455,0.242641,3.28702,-1.488788,-3.045274,-1.38763,0.597681,1.151993,-2.742249,-1.413379,A
20907,0.179667,-0.173471,0.121822,-1.139205,0.17234,-0.557133,0.220177,-0.887926,-0.65309,-0.498937,A
20908,0.229043,-1.044953,0.349432,0.84243,0.261718,0.439463,0.069175,1.246565,0.126447,0.485871,A
20909,0.401857,-0.220579,-3.210528,-1.185513,-1.168333,-1.802878,-4.725128,-1.832718,-3.20997,-2.523729,A
20910,0.192011,-0.03215,0.452567,-0.877078,0.261718,-0.391033,-0.044076,0.77017,0.531806,-0.213303,A
20911,-0.030178,-0.063555,0.274747,-0.394925,0.261718,-0.515608,0.55993,-0.125424,0.219991,-0.632858,F
20912,-2.449572,4.835583,0.352988,0.048976,-2.419627,-2.135077,-2.2336,1.859277,-1.71326,-3.157431,A
20913,0.068573,-0.197025,0.032912,0.615571,0.082961,-0.224934,0.031425,0.2557,-0.621908,-0.098514,A
20914,0.130292,0.062064,0.505913,0.417148,-1.168333,0.688613,1.050686,-0.904351,0.126447,0.149291,E
20915,-0.178304,0.902141,-0.041773,0.593103,0.261718,0.107265,0.182426,0.218461,-0.185368,0.137996,F
20916,0.290762,0.156278,0.136047,1.401386,0.082961,0.397939,0.257927,0.539049,0.438262,0.338593,A
20917,0.056229,0.486028,0.10404,-0.053338,0.261718,-0.806282,0.333428,0.24374,0.562987,-0.769961,G
20918,0.389513,0.556689,0.431229,-1.955514,0.082961,-1.055431,0.182426,-3.049171,-2.118619,-0.934115,A
20919,0.130292,0.336855,0.100483,0.382834,0.17234,0.356414,0.371178,0.939045,0.594169,0.234786,A
20920,0.019197,0.289748,-0.116457,1.524856,-0.542686,1.020811,0.295677,-0.206076,-0.497183,0.870948,F
20921,0.117948,0.23479,0.050694,0.220456,0.261718,-0.307984,0.106925,0.254768,0.375899,-0.223308,A
20922,0.389513,0.376111,0.018686,-0.690978,0.082961,-0.01731,0.635431,0.286377,0.251173,-0.240704,A
20923,-0.16596,0.007106,-2.172058,-0.165858,0.261718,-0.640182,-0.081827,0.958052,0.874802,-0.419759,E
20924,-0.178304,-0.338346,0.45968,1.40246,0.797987,0.06574,-0.42158,0.749997,1.093072,0.445474,Y
20925,0.117948,0.242641,0.082701,-0.424583,-0.900198,1.186911,0.031425,-1.447536,-0.123005,1.197545,G
20926,-0.314087,-0.063555,0.42056,0.003921,0.17234,-0.474083,0.597681,-0.766346,-0.247731,-0.619139,D
20927,-0.215336,0.281897,0.107596,0.73922,0.082961,0.314889,0.295677,0.528972,0.750076,0.243189,E
20928,0.105604,-0.126364,0.388552,-0.425061,0.261718,-0.598658,0.144676,-0.437294,0.032902,-0.49913,F
20929,-0.00549,-0.220579,-3.210528,1.071885,0.261718,0.190314,-0.006326,1.550844,0.064084,0.299619,A
20930,-0.091897,-0.071406,0.537921,-1.178561,0.261718,1.228436,0.446679,1.337759,0.968347,0.962989,E
20931,0.192011,-0.03215,0.452567,-0.877078,0.261718,-0.224934,0.371178,-0.45933,-0.060642,-0.282379,A
20932,4.524702,-0.134216,0.23207,-2.514351,-0.900198,-3.671496,-2.762106,-1.370224,-1.463808,-4.114825,F
20933,0.907954,1.467426,0.37077,-1.242027,0.708609,-0.889332,-1.176589,-0.375262,1.03071,-0.01508,I
20934,0.241386,0.109171,-0.127126,0.380626,0.17234,0.314889,0.484429,0.316412,0.18881,0.134922,A
20935,-0.202992,-0.377602,0.434785,0.244803,-0.721442,-1.968978,0.182426,-2.805275,-2.866974,-1.754925,E
20936,0.179667,-0.173471,0.121822,-1.139205,0.17234,-0.764757,0.144676,-1.513781,-0.964905,-0.647878,A
20937,0.019197,0.077766,0.349432,-0.356523,0.261718,1.103861,0.597681,-1.811866,-0.185368,0.760668,H
20938,0.278418,-0.197025,0.239183,-0.73839,0.261718,-0.183409,-0.044076,-0.675288,-0.123005,-0.012983,F
20939,0.117948,-0.212727,0.23207,0.807221,-1.078955,0.314889,0.484429,1.352826,0.999528,0.136513,A
20940,-3.498799,0.454623,0.128935,-5.440122,-0.006417,-0.266459,0.295677,-0.47197,-0.310094,-0.282451,A
20941,0.056229,0.187683,-0.031104,-0.958476,0.261718,0.854712,0.710932,-0.225181,-0.123005,0.488776,F
20942,0.019197,-0.424709,0.33165,0.137655,-0.006417,-0.307984,0.220177,0.091019,0.157628,-0.284042,A
20943,-3.498799,-0.566031,0.139604,-5.440122,0.976743,-1.719828,-0.157328,-1.810953,-0.060642,-1.383784,I
20944,0.15498,0.595945,0.036468,-0.126143,0.261718,0.024215,0.408929,-0.339227,0.344717,-0.070944,A
20945,0.09326,0.423218,0.022242,-0.203782,0.082961,1.145386,0.55993,0.248089,-0.777816,0.8167,A
20946,0.019197,0.093469,0.473906,1.897295,0.17234,1.186911,-0.308329,0.908155,1.747883,1.421807,X
20947,0.019197,0.619498,0.032912,-0.18385,0.261718,-1.30458,0.52218,0.411004,0.18881,-1.312405,G
20948,0.500607,0.140576,0.388552,-0.637358,0.261718,-1.429155,0.597681,1.310617,-2.679886,-1.455464,H
20949,0.229043,0.109171,-0.066668,0.073324,0.261718,0.605563,-0.081827,-0.029628,0.064084,0.760607,A
20950,-0.16596,-0.134216,0.256965,0.387041,0.261718,-0.058835,0.106925,0.399277,-0.123005,0.002267,F
20951,1.37702,-0.063555,0.349432,0.40572,0.17234,-0.224934,-0.081827,-1.104291,-1.245538,-0.039974,A
20952,0.809204,-0.09496,0.118265,0.987502,0.976743,-1.968978,-0.610333,-1.93296,-1.183175,-1.415067,I
20953,-3.498799,16.965662,0.384996,1.655159,-4.922215,-1.678304,0.106925,4.251197,-4.145415,-1.448254,E
20954,0.15498,0.140576,0.228514,0.766134,-1.257711,1.519109,0.861934,-0.395202,-0.185368,0.970957,A
20955,0.031541,0.446772,0.072032,0.600056,0.261718,-0.266459,-0.157328,0.670588,0.251173,-0.02112,F
20956,-0.215336,-1.296191,0.491688,1.050073,0.61923,0.14879,-1.365341,0.71202,2.277968,1.179788,X
20957,0.809204,-0.16562,0.025799,0.712127,0.887365,-0.307984,-1.32759,0.302608,1.093072,0.66683,I
20958,0.080916,0.10132,0.10404,0.14049,0.261718,0.356414,-0.006326,-0.087526,-0.091823,0.468861,A
20959,0.15498,0.054213,0.164499,-0.048325,0.261718,0.522513,-0.270579,-0.554816,-0.185368,0.782077,A
20960,-0.153617,-0.087108,0.299642,0.689629,0.261718,0.14879,0.182426,0.436283,0.18881,0.167808,F
20961,0.710453,-0.283388,0.128935,0.601905,0.976743,-0.474083,-1.629594,0.117326,1.280161,0.695907,I
20962,-3.498799,-0.440412,-3.210528,-0.364758,-4.922215,2.266557,0.371178,-1.149879,-1.619716,1.931715,A
20963,0.31545,-0.047852,0.14316,-0.574788,0.261718,-0.307984,1.012935,-1.067673,-0.43482,-0.67323,A
20964,0.142636,-0.142067,0.246296,0.789259,-1.347089,0.771662,0.220177,0.433797,-0.154186,0.696124,A
20965,-0.128929,-0.511072,0.342319,0.170775,0.261718,1.145386,0.069175,-0.442129,-0.278912,1.124467,F
20966,0.019197,0.619498,0.032912,-0.18385,0.261718,-1.180006,0.144676,-0.816671,-0.933723,-1.026229,G
20967,-0.116585,0.281897,0.175168,-0.15249,0.261718,-0.806282,0.748682,-0.049355,1.124254,-0.978792,E
20968,0.006853,-0.055704,0.335206,1.778897,0.261718,1.43606,0.899684,-0.449623,-0.247731,0.86832,A
20969,0.994361,-0.008597,-0.148465,0.826884,0.261718,-0.058835,0.446679,0.798011,-0.559546,-0.176112,A
20970,-0.363462,-0.008597,0.256965,-0.22634,0.261718,1.35301,0.710932,0.653406,0.750076,0.909427,E
20971,-0.16596,-0.134216,0.256965,0.387041,0.261718,-0.681707,-0.006326,0.084767,-0.341275,-0.5023,F
20972,0.117948,-0.291239,0.306755,0.255993,0.17234,-0.141884,-0.044076,0.531535,0.18881,0.025738,A
20973,0.290762,0.077766,0.118265,0.275805,0.261718,0.107265,0.106925,0.097329,-0.310094,0.15673,F
20974,0.587014,0.399665,0.064919,0.116828,-1.615223,1.26996,0.446679,0.510663,0.157628,1.004603,A
20975,-0.314087,0.540986,-0.041773,0.882562,0.261718,-0.058835,0.295677,0.761141,0.126447,-0.098611,F
20976,0.09326,-1.680899,0.356544,0.180532,0.17234,0.522513,1.805694,0.124142,0.500624,-0.360569,A
20977,-0.881904,-1.947839,0.217845,2.046336,0.17234,0.813187,0.861934,-0.498045,0.157628,0.362884,X
20978,0.364825,0.289748,0.235627,-0.32379,0.17234,-0.183409,-0.044076,-0.898643,-0.310094,-0.022385,A
20979,0.031541,-0.118513,0.374326,-0.066706,0.261718,-0.557133,0.031425,-0.299406,0.282354,-0.403364,A
20980,0.944986,0.132725,0.136047,0.564936,0.17234,-0.141884,0.635431,0.019803,-0.497183,-0.339761,A
20981,-0.128929,-0.322644,0.288973,0.764881,0.261718,-0.515608,0.106925,0.562871,0.126447,-0.410307,F
20982,-0.042522,0.540986,0.253409,-0.836378,0.261718,0.107265,0.069175,0.141537,0.718895,0.183359,A
20983,0.031541,-0.09496,-0.031104,0.803253,0.261718,0.522513,0.408929,0.757841,0.001721,0.366682,A
20984,0.192011,0.148427,0.19295,-1.29308,0.261718,-1.138481,-0.270579,-0.385979,1.155435,-0.786054,H
20985,0.63639,-0.063555,0.132491,-0.631719,0.976743,-0.764757,-1.28984,-0.705751,0.531806,0.183335,I
20986,-0.252367,-0.008597,-2.044028,0.342613,0.351096,0.605563,0.484429,0.726834,2.090879,0.400774,X
20987,0.056229,-0.730905,0.441898,0.183695,0.261718,2.391131,0.55993,-1.109436,-0.746634,1.924458,A
20988,-0.277055,-1.963541,0.616162,0.437826,0.17234,0.813187,0.55993,0.27133,0.157628,0.535911,D
20989,-0.030178,-0.063555,0.285416,-1.278877,0.17234,0.024215,0.333428,0.42044,-0.310094,-0.026557,F
20990,0.229043,0.572391,0.050694,-0.980138,-0.274551,-2.093552,0.446679,-0.41586,1.217798,-1.975654,A
20991,0.759828,-0.134216,0.114709,-0.542563,0.797987,-0.557133,-1.025587,-0.113232,-0.777816,0.211894,I
20992,0.303106,0.352558,0.082701,0.703981,0.261718,-0.474083,-0.044076,1.024686,0.18881,-0.28913,F
20993,0.117948,-0.291239,0.306755,0.255993,0.17234,-0.307984,0.182426,0.66121,-0.060642,-0.24907,A
20994,-0.400494,-0.16562,0.392108,0.485626,0.261718,-0.474083,0.069175,0.683965,0.157628,-0.362787,E
20995,0.068573,0.289748,0.107596,1.267115,0.261718,0.356414,0.408929,0.88375,-0.185368,0.207952,A
20996,-0.153617,-0.03215,0.271191,0.057241,0.261718,1.560634,0.333428,-1.144791,-0.808997,1.326089,A
20997,-3.498799,0.062064,0.338762,0.963304,-4.922215,-0.557133,0.408929,1.962586,-1.432627,-0.582998,A
20998,0.57467,-0.134216,0.160942,1.252465,0.976743,-0.141884,-1.365341,1.129529,1.46725,0.859941,I
20999,-0.252367,0.062064,0.171611,-0.420108,0.261718,-1.22153,0.144676,0.148566,1.155435,-1.082345,E
21000,-0.116585,-0.016448,0.288973,0.483747,0.17234,1.934358,-0.119577,-1.26606,-0.528364,1.989688,F
21001,-0.462213,0.352558,0.150273,0.56049,0.261718,-1.013906,-0.006326,0.249507,0.126447,-0.802015,E
21002,0.15498,-0.322644,0.175168,0.126526,0.17234,0.190314,0.597681,-0.457408,-0.247731,-0.038166,A
21003,0.15498,0.054213,0.164499,-0.048325,0.261718,0.937762,0.031425,-0.127113,-0.247731,0.995285,A
21004,0.327793,0.179832,0.157386,-0.508846,0.17234,-2.301176,-0.157328,-2.238034,0.18881,-1.928181,A
21005,0.241386,0.23479,0.310311,-1.710992,0.261718,-1.429155,0.106925,0.468202,0.781258,-1.215892,H
21006,-0.338774,-0.09496,0.527252,1.857252,-1.257711,-0.141884,-1.478592,2.966188,0.064084,0.932079,X
21007,-0.079554,0.179832,0.310311,1.179988,-1.257711,0.231839,0.257927,0.455504,0.282354,0.190833,E
21008,0.043885,0.274046,0.182281,0.095763,0.261718,-0.681707,0.295677,1.069943,-0.029461,-0.650892,F
21009,-0.054866,0.226939,0.32098,-0.905841,0.261718,-0.349509,0.031425,-0.407258,0.937165,-0.204297,H
21010,0.167323,-0.322644,0.306755,-0.543548,0.261718,1.062336,-0.157328,-1.647223,-0.902542,1.199185,F
21011,0.25373,0.219088,0.14316,0.720541,0.261718,-0.557133,0.031425,0.561396,-0.466001,-0.400218,A
21012,-3.412392,0.148427,0.438342,-1.047781,-3.22403,-0.972381,-0.006326,2.205026,-0.87136,-0.76515,E
21013,0.327793,-0.142067,0.481018,-2.171392,0.261718,0.937762,1.163937,0.003125,0.531806,0.298052,A
21014,-0.22768,-0.997846,0.356544,-0.026932,0.261718,-1.30458,0.446679,0.907902,0.656532,-1.273322,D
21015,0.624046,-0.071406,0.221401,-0.586246,0.887365,-1.512204,-0.874585,0.545941,1.591976,-0.832659,I
21016,1.142487,0.062064,0.125378,1.05983,0.261718,0.771662,0.52218,0.774946,-0.403638,0.51584,A
21017,-0.696746,-0.055704,-3.210528,0.628849,0.261718,1.685209,1.050686,-0.114319,-0.43482,0.990354,W
21018,-0.079554,0.313302,0.139604,0.295528,0.261718,-0.10036,0.408929,0.536311,0.157628,-0.202803,A
21019,0.031541,0.195534,0.246296,0.627208,0.261718,-1.30458,0.144676,1.251555,1.280161,-1.141138,H
21020,0.63639,-0.063555,0.132491,-0.631719,0.976743,-0.474083,-1.516343,-0.882722,0.375899,0.651798,I
21021,0.4142,-0.173471,0.392108,-0.130887,0.261718,-0.224934,0.295677,-0.586909,-0.372457,-0.246623,F
21022,0.25373,0.336855,0.086258,-0.979571,0.261718,-0.764757,0.182426,-0.340799,0.40708,-0.672953,G
21023,-0.32643,-0.079257,0.239183,0.566935,0.261718,1.145386,0.446679,-0.137306,0.219991,0.894503,E
21024,-0.030178,0.093469,0.235627,1.206186,0.261718,0.688613,0.55993,0.684315,0.62535,0.42099,A
21025,-0.202992,-0.016448,0.594823,-1.581822,-0.363929,-0.307984,0.446679,-0.628982,0.594169,-0.367199,E
21026,0.31545,0.540986,0.029355,-0.395163,0.261718,-0.806282,-11.935457,-1.737699,-0.746634,-6.719324,G
21027,0.241386,0.109171,-0.127126,0.380626,0.17234,-0.474083,0.069175,0.639426,0.344717,-0.349321,A
21028,0.25373,-0.338346,0.352988,-1.154243,0.17234,0.397939,0.106925,-0.529478,-0.278912,0.426668,F
21029,0.229043,-0.008597,0.175168,0.087408,0.17234,-0.640182,0.446679,0.477793,0.001721,-0.680439,A
21030,0.117948,-0.189174,0.029355,0.763359,0.887365,-0.224934,-0.987837,0.652745,-0.247731,0.514333,I
21031,-0.449869,-0.291239,0.434785,-0.068824,0.261718,-0.432558,0.031425,-0.364777,0.438262,-0.290178,E
21032,0.31545,0.117022,0.178724,-1.517104,-1.347089,-1.055431,0.182426,-1.155683,-3.116426,-0.930185,F
21033,0.216699,-0.291239,0.349432,0.50711,0.261718,-0.141884,0.182426,0.205123,0.001721,-0.106374,A
21034,0.266074,0.415367,0.089814,-0.68501,0.261718,-0.723232,-0.270579,-1.016184,0.001721,-0.400604,G
21035,0.031541,0.2976,-3.210528,-0.58359,-0.721442,0.14879,0.257927,0.837735,0.18881,0.140503,A
21036,-0.00549,0.760819,-0.095119,-0.016936,0.261718,0.439463,-0.270579,-0.868472,0.064084,0.696896,F
21037,-0.116585,0.281897,0.175168,-0.15249,0.261718,-1.263055,0.182426,0.879265,0.095265,-1.119125,E
21038,-0.277055,0.038511,0.42056,3.987152,0.17234,0.854712,0.144676,-0.596675,0.500624,0.815132,X
21039,-3.486455,0.242641,3.28702,-1.488788,-3.045274,-1.346105,0.144676,1.471105,-2.804611,-1.175146,A
21040,0.179667,-0.173471,0.121822,-1.139205,0.17234,0.522513,0.182426,-1.876286,-0.746634,0.500204,A
21041,-0.054866,-0.220579,0.466793,-0.21697,0.17234,0.771662,0.333428,-0.591258,-0.466001,0.624131,D
21042,0.117948,0.289748,0.392108,-1.747095,0.261718,0.480988,0.484429,0.959994,-0.341275,0.300836,A
21043,0.130292,-0.456114,0.292529,0.202672,0.261718,0.937762,0.257927,-0.435566,-0.123005,0.829213,A
21044,-0.00549,-0.22843,-0.063111,-2.127352,0.17234,-1.429155,-0.006326,-1.600122,-0.65309,-1.183066,C
21045,0.043885,0.274046,0.182281,0.095763,0.261718,-0.764757,0.333428,1.094931,-0.403638,-0.74802,F
21046,-3.498799,-0.566031,0.139604,-5.440122,0.976743,-1.802878,-1.554093,-1.913642,0.843621,-0.750708,I
21047,0.09326,-1.680899,0.356544,0.180532,0.17234,0.107265,0.446679,-0.367632,-0.060642,-0.036237,A
21048,8.314263,-0.087108,0.527252,0.659642,-3.134652,0.439463,0.635431,0.14843,0.594169,0.157429,E
21049,0.15498,-0.471816,0.50947,1.205082,0.261718,1.311485,0.597681,-1.032396,-0.933723,0.977069,A
21050,-0.06721,-0.149918,0.32098,0.118589,0.261718,-0.01731,-0.006326,-1.334033,-0.902542,0.130992,A
21051,0.080916,0.313302,0.079145,0.588985,0.261718,-0.847807,0.182426,0.928871,0.375899,-0.748044,F
21052,9.52396,-0.181323,0.068476,-2.809808,-2.777139,-1.844403,-2.535604,-0.33014,-1.71326,-3.045186,A
21053,-0.042522,-0.322644,0.310311,0.287293,0.261718,-0.307984,0.408929,0.448611,0.001721,-0.37888,F
21054,-0.091897,-0.071406,0.537921,-1.178561,0.261718,-0.141884,-0.081827,0.332954,0.032902,0.037745,E
21055,0.019197,-0.424709,0.33165,0.137655,-0.006417,0.14879,0.144676,-0.463602,-0.466001,0.174632,A
21056,-0.511588,-0.620989,0.491688,-2.053711,-0.006417,0.647088,0.408929,0.244381,0.282354,0.467752,D
21057,-0.128929,-0.409007,0.175168,-0.256565,0.082961,0.937762,0.597681,0.598227,0.62535,0.619321,E
21058,-3.498799,0.870736,-3.210528,-0.06954,-4.922215,-0.723232,-0.799085,-0.86983,-2.305708,-0.0735,Y
21059,-0.153617,-0.03215,0.271191,0.057241,0.261718,0.813187,0.635431,-0.831679,-0.154186,0.485401,A
21060,-0.264711,-0.275537,0.107596,0.827362,0.261718,0.024215,0.069175,0.27529,0.62535,0.102542,A
21061,-0.042522,-0.416858,0.569929,-2.224653,0.082961,2.930954,0.408929,-1.058451,-1.339082,2.522718,D
21062,-3.498799,-0.573882,0.356544,0.750648,-4.922215,0.190314,0.106925,1.12916,0.40708,0.228927,A
21063,-0.363462,-0.189174,0.641057,0.681245,0.17234,2.017408,-0.119577,-0.826495,-1.307901,2.165669,C
21064,0.031541,0.446772,0.072032,0.600056,0.261718,-0.474083,0.52218,0.809757,0.344717,-0.577838,F
21065,0.47592,-0.283388,0.107596,0.080127,0.976743,-1.553729,1.050686,-1.373427,0.438262,-1.743075,I
21066,0.167323,0.690159,-0.08445,-0.009059,0.261718,0.107265,0.333428,-0.284203,-0.091823,0.04581,F
21067,0.130292,-0.024299,0.246296,0.121006,0.082961,1.145386,0.55993,-0.233684,-0.060642,0.836627,A
21068,2.105308,-0.079257,0.239183,-1.152363,-0.989576,-1.470679,0.446679,-2.715886,-2.305708,-1.426833,A
21069,0.031541,-0.09496,-0.031104,0.803253,0.261718,0.813187,0.408929,0.390579,-0.091823,0.617597,A
21070,0.068573,-0.189174,-2.090261,-0.633539,0.17234,0.439463,0.408929,0.355883,0.251173,0.301355,E
21071,-0.054866,-0.330495,-3.210528,-0.267456,0.261718,-0.266459,-0.157328,-0.341906,-0.87136,-0.040697,F
21072,0.142636,-1.916434,-0.023991,-0.504341,0.261718,0.273364,0.673182,0.513168,0.18881,-0.018817,A
21073,-0.042522,-0.189174,0.33165,-0.664392,0.261718,-1.429155,0.333428,-0.468786,-0.185368,-1.344387,H
21074,0.09326,0.148427,0.171611,0.970704,0.17234,-0.10036,0.371178,1.357816,0.157628,-0.163383,A
21075,0.870923,-0.236281,0.025799,-1.94155,0.976743,-0.930856,-1.25209,-2.9001,-1.837986,-0.013248,I
21076,0.019197,0.588093,0.260522,-1.348758,0.082961,-0.349509,0.182426,-0.886761,-0.123005,-0.297532,A
21077,-0.079554,0.187683,0.335206,0.745008,0.17234,-0.141884,0.446679,0.947335,1.747883,-0.250722,X
21078,0.006853,0.077766,0.342319,-0.12859,0.261718,-0.349509,-0.044076,-0.020329,-0.123005,-0.179693,F
21079,0.105604,0.556689,-0.031104,0.619301,0.17234,0.522513,0.069175,-0.710508,-0.216549,0.563059,A
21080,-0.202992,-0.000745,-3.210528,-0.527256,0.082961,0.771662,0.144676,0.098572,0.251173,0.745333,D
21081,0.09326,0.423218,0.022242,-0.203782,0.082961,-0.349509,0.031425,1.663589,-0.091823,-0.207625,A
21082,0.019197,-0.016448,-3.210528,-0.310423,0.261718,0.688613,0.55993,0.545553,0.251173,0.41841,A
21083,0.130292,0.077766,0.299642,-0.693335,0.261718,0.06574,0.446679,0.642941,0.095265,-0.059334,A
21084,-0.474557,0.446772,-3.210528,-0.716161,0.351096,3.678401,0.257927,-2.566659,-3.272334,3.207111,A
21085,-0.141273,-0.244132,0.249852,0.593729,0.261718,1.062336,0.446679,-0.402133,-0.310094,0.846138,F
21086,-0.178304,-0.338346,0.45968,1.40246,0.797987,1.145386,-1.403091,0.423449,1.061891,2.22985,Y
21087,0.192011,0.148427,0.19295,-1.29308,0.261718,-1.22153,-0.119577,-0.05947,0.500624,-0.93872,H
21088,0.327793,-0.142067,0.481018,-2.171392,0.261718,-0.391033,0.710932,-0.874316,-1.120812,-0.598259,A
21089,0.31545,0.117022,0.178724,-1.517104,-1.347089,-0.557133,-0.119577,2.39124,-1.183175,-0.325138,F
21090,-0.215336,-0.204876,0.456124,-0.099826,0.17234,-0.557133,0.257927,0.648881,0.438262,-0.504929,E
